"Term ID","Term Name","Term Slug",Description,"Parent ID","Parent Name","Parent Slug",Count,product_count_product_cat,display_type,thumbnail_id,order,_astra_sites_imported_term,"Image URL","Images Filename","Images Path","Images ID","Images Title","Images Caption","Images Description","Images Alt Text"
405,"Incensi e diffusori",lifestyle-complementi-d-arredo-incensi-e-diffusori,"<!-- slug:/lifestyle/complementi-d-arredo/incensi-e-diffusori/ -->",,,,4,4,,101026,,,https://grandeshop.it/wp-content/uploads/2023/12/021220231701480099.jpeg,021220231701480099.jpeg,/home/fwbibudd/public_html/wp-content/uploads/2023/12/021220231701480099.jpeg,101026,021220231701480099.jpeg,,,
406,"Porta candele",lifestyle-complementi-d-arredo-porta-candele,"<!-- slug:/lifestyle/complementi-d-arredo/porta-candele/ -->",,,,5,5,,102137,,,https://grandeshop.it/wp-content/uploads/2023/12/021220231701483156.jpeg,021220231701483156.jpeg,/home/fwbibudd/public_html/wp-content/uploads/2023/12/021220231701483156.jpeg,102137,021220231701483156.jpeg,,,
407,Tappeti,lifestyle-complementi-d-arredo-tappeti,"<!-- slug:/lifestyle/complementi-d-arredo/tappeti/ -->",,,,2,2,,102597,,,https://grandeshop.it/wp-content/uploads/2023/12/021220231701486820.jpeg,021220231701486820.jpeg,/home/fwbibudd/public_html/wp-content/uploads/2023/12/021220231701486820.jpeg,102597,021220231701486820.jpeg,,,
408,Vasi,lifestyle-complementi-d-arredo-vasi,"<!-- slug:/lifestyle/complementi-d-arredo/vasi/ -->",,,,26,26,,102109,,,https://grandeshop.it/wp-content/uploads/2023/12/021220231701482769.jpeg,021220231701482769.jpeg,/home/fwbibudd/public_html/wp-content/uploads/2023/12/021220231701482769.jpeg,102109,021220231701482769.jpeg,,,
409,"Accessori da cucina",lifestyle-tavola-accessori-da-cucina,"<!-- slug:/lifestyle/tavola/accessori-da-cucina/ -->",,,,5,5,,104546,,,https://grandeshop.it/wp-content/uploads/2023/12/021220231701497025.jpeg,021220231701497025.jpeg,/home/fwbibudd/public_html/wp-content/uploads/2023/12/021220231701497025.jpeg,104546,021220231701497025.jpeg,,,
410,"Bicchieri e cocktail",lifestyle-tavola-bicchieri-e-cocktail,"<!-- slug:/lifestyle/tavola/bicchieri-e-cocktail/ -->",,,,9,9,,101417,,,https://grandeshop.it/wp-content/uploads/2023/12/021220231701481407.jpeg,021220231701481407.jpeg,/home/fwbibudd/public_html/wp-content/uploads/2023/12/021220231701481407.jpeg,101417,021220231701481407.jpeg,,,
411,"Bottiglie e caraffe",lifestyle-tavola-bottiglie-e-caraffe,"<!-- slug:/lifestyle/tavola/bottiglie-e-caraffe/ -->",,,,25,25,,103187,,,https://grandeshop.it/wp-content/uploads/2023/12/021220231701490822.jpeg,021220231701490822.jpeg,/home/fwbibudd/public_html/wp-content/uploads/2023/12/021220231701490822.jpeg,103187,021220231701490822.jpeg,,,
412,Piatti,lifestyle-tavola-piatti,"<!-- slug:/lifestyle/tavola/piatti/ -->",,,,34,34,,104100,,,https://grandeshop.it/wp-content/uploads/2023/12/021220231701494599.jpeg,021220231701494599.jpeg,/home/fwbibudd/public_html/wp-content/uploads/2023/12/021220231701494599.jpeg,104100,021220231701494599.jpeg,,,
413,"Te e caffè",lifestyle-tavola-te-e-caffe,"<!-- slug:/lifestyle/tavola/te-e-caffe/ -->",,,,26,26,,102651,,,https://grandeshop.it/wp-content/uploads/2023/12/021220231701487613.jpeg,021220231701487613.jpeg,/home/fwbibudd/public_html/wp-content/uploads/2023/12/021220231701487613.jpeg,102651,021220231701487613.jpeg,,,
414,Tovaglie,lifestyle-tavola-tovaglie,"<!-- slug:/lifestyle/tavola/tovaglie/ -->",,,,19,19,,100453,,,https://grandeshop.it/wp-content/uploads/2023/12/021220231701477648.jpeg||https://grandeshop.it/wp-content/uploads/2019/12/banner-06.jpg,021220231701477648.jpeg||banner-06.jpg,/home/fwbibudd/public_html/wp-content/uploads/2023/12/021220231701477648.jpeg||/home/fwbibudd/public_html/wp-content/uploads/2019/12/banner-06.jpg,100453||1209,021220231701477648.jpeg||banner-06,,,
415,Vassoi,lifestyle-tavola-vassoi,"<!-- slug:/lifestyle/tavola/vassoi/ -->",,,,8,8,,104176,,,https://grandeshop.it/wp-content/uploads/2023/12/021220231701495048.jpeg,021220231701495048.jpeg,/home/fwbibudd/public_html/wp-content/uploads/2023/12/021220231701495048.jpeg,104176,021220231701495048.jpeg,,,
416,"Abbigliamento da camera",lifestyle-biancheria-da-letto-abbigliamento-da-camera,"<!-- slug:/lifestyle/biancheria-da-letto/abbigliamento-da-camera/ -->",,,,37,37,,106222,,,https://grandeshop.it/wp-content/uploads/2023/12/021220231701499937.jpeg,021220231701499937.jpeg,/home/fwbibudd/public_html/wp-content/uploads/2023/12/021220231701499937.jpeg,106222,021220231701499937.jpeg,,,
417,"Copriletti e plaid",lifestyle-biancheria-da-letto-copriletti-e-plaid,"<!-- slug:/lifestyle/biancheria-da-letto/copriletti-e-plaid/ -->",,,,30,30,,103066,,,https://grandeshop.it/wp-content/uploads/2023/12/021220231701489364.jpeg,021220231701489364.jpeg,/home/fwbibudd/public_html/wp-content/uploads/2023/12/021220231701489364.jpeg,103066,021220231701489364.jpeg,,,
418,Accappatoi,lifestyle-biancheria-da-bagno-accappatoi,"<!-- slug:/lifestyle/biancheria-da-bagno/accappatoi/ -->",,,,29,29,,100243,,,https://grandeshop.it/wp-content/uploads/2023/12/021220231701477379.jpeg,021220231701477379.jpeg,/home/fwbibudd/public_html/wp-content/uploads/2023/12/021220231701477379.jpeg,100243,021220231701477379.jpeg,,,
419,"Asciugamani e teli",lifestyle-biancheria-da-bagno-asciugamani-e-teli,"<!-- slug:/lifestyle/biancheria-da-bagno/asciugamani-e-teli/ -->",,,,50,50,,144548,,,https://grandeshop.it/wp-content/uploads/2023/12/041220231701648182.jpeg,041220231701648182.jpeg,/home/fwbibudd/public_html/wp-content/uploads/2023/12/041220231701648182.jpeg,144548,041220231701648182.jpeg,,,
420,"Accessori tech",lifestyle-high-tech-accessori-tech,"<!-- slug:/lifestyle/high-tech/accessori-tech/ -->",,,,27,27,,100617,,,https://grandeshop.it/wp-content/uploads/2023/12/021220231701478628.jpeg,021220231701478628.jpeg,/home/fwbibudd/public_html/wp-content/uploads/2023/12/021220231701478628.jpeg,100617,021220231701478628.jpeg,,,
421,"Accessori per animali",lifestyle-tempo-libero-accessori-per-animali,"<!-- slug:/lifestyle/tempo-libero/accessori-per-animali/ -->",,,,24,24,,102738,,,https://grandeshop.it/wp-content/uploads/2023/12/021220231701487830.jpeg,021220231701487830.jpeg,/home/fwbibudd/public_html/wp-content/uploads/2023/12/021220231701487830.jpeg,102738,021220231701487830.jpeg,,,
422,Giochi,lifestyle-tempo-libero-giochi,"<!-- slug:/lifestyle/tempo-libero/giochi/ -->",,,,2,2,,,,,,,,,,,,
423,Libri,lifestyle-tempo-libero-libri,"<!-- slug:/lifestyle/tempo-libero/libri/ -->",,,,65,65,,134634,,,https://grandeshop.it/wp-content/uploads/2023/12/031220231701602653.jpeg,031220231701602653.jpeg,/home/fwbibudd/public_html/wp-content/uploads/2023/12/031220231701602653.jpeg,134634,031220231701602653.jpeg,,,
424,Sport,lifestyle-tempo-libero-sport,"<!-- slug:/lifestyle/tempo-libero/sport/ -->",,,,4,4,,102301,,,https://grandeshop.it/wp-content/uploads/2023/12/021220231701484813.jpeg,021220231701484813.jpeg,/home/fwbibudd/public_html/wp-content/uploads/2023/12/021220231701484813.jpeg,102301,021220231701484813.jpeg,,,
425,Loewe,loewe-uomo,"<!-- slug:/loewe/uomo.html -->",96,Uomo,uomo,,,,,,,,,,,,,,
426,Ferragamo,salvatore-ferragamo-uomo,"<!-- slug:/salvatore-ferragamo/uomo.html -->",96,Uomo,uomo,,,,,,,,,,,,,,
427,Diesel,diesel-uomo,"<!-- slug:/diesel/uomo.html -->",96,Uomo,uomo,,,,,,,,,,,,,,
428,Adidas,adidas-uomo,"<!-- slug:/adidas/uomo.html -->",96,Uomo,uomo,,,,,,,,,,,,,,
429,"Jw Anderson",jw-anderson-uomo,"<!-- slug:/jw-anderson/uomo.html -->",96,Uomo,uomo,,,,,,,,,,,,,,
430,Salomon,salomon-uomo,"<!-- slug:/salomon/uomo.html -->",96,Uomo,uomo,,,,,,,,,,,,,,
431,"New Balance",new-balance-uomo,"<!-- slug:/new-balance/uomo.html -->",96,Uomo,uomo,,,,,,,,,,,,,,
432,"Brunello Cucinelli",brunello-cucinelli-uomo,"<!-- slug:/brunello-cucinelli/uomo.html -->",96,Uomo,uomo,,,,,,,,,,,,,,
433,"Alexander McQueen",alexander-mcqueen-uomo,"<!-- slug:/alexander-mcqueen/uomo.html -->",96,Uomo,uomo,,,,,,,,,,,,,,
434,"Maison Margiela",maison-margiela-uomo,"<!-- slug:/maison-margiela/uomo.html -->",96,Uomo,uomo,,,,,,,,,,,,,,
435,Balmain,balmain-uomo,"<!-- slug:/balmain/uomo.html -->",96,Uomo,uomo,,,,,,,,,,,,,,
436,"Bottega Veneta",bottega-veneta-uomo,"<!-- slug:/bottega-veneta/uomo.html -->",96,Uomo,uomo,,,,,,,,,,,,,,
437,Burberry,burberry-uomo,"<!-- slug:/burberry/uomo.html -->",96,Uomo,uomo,,,,,,,,,,,,,,
438,"Christian Louboutin",christian-louboutin-uomo,"<!-- slug:/christian-louboutin/uomo.html -->",96,Uomo,uomo,,,,,,,,,,,,,,
439,Etro,etro-uomo,"<!-- slug:/etro/uomo.html -->",96,Uomo,uomo,,,,,,,,,,,,,,
440,Fendi,fendi-uomo,"<!-- slug:/fendi/uomo.html -->",96,Uomo,uomo,,,,,,,,,,,,,,
441,"Saint Laurent",saint-laurent-paris-uomo,"<!-- slug:/saint-laurent-paris/uomo.html -->",96,Uomo,uomo,,,,,,,,,,,,,,
442,"Thom Browne",thom-browne-uomo,"<!-- slug:/thom-browne/uomo.html -->",96,Uomo,uomo,,,,,,,,,,,,,,
443,Valentino,valentino-uomo,"<!-- slug:/valentino/uomo.html -->",96,Uomo,uomo,,,,,,,,,,,,,,
444,Versace,versace-uomo,"<!-- slug:/versace/uomo.html -->",96,Uomo,uomo,,,,,,,,,,,,,,
445,Zegna,ermenegildo-zegna-uomo,"<!-- slug:/ermenegildo-zegna/uomo.html -->",96,Uomo,uomo,,,,,,,,,,,,,,
446,"Acne Studios",acne-studios-uomo,"<!-- slug:/acne-studios/uomo.html -->",96,Uomo,uomo,,,,,,,,,,,,,,
447,"C.P. Company",c-p-company-uomo,"<!-- slug:/c-p-company/uomo.html -->",96,Uomo,uomo,,,,,,,,,,,,,,
448,"Carhartt WIP",carhartt-wip-uomo,"<!-- slug:/carhartt-wip/uomo.html -->",96,Uomo,uomo,,,,,,,,,,,,,,
449,"Isabel Marant",isabel-marant-uomo,"<!-- slug:/isabel-marant/uomo.html -->",96,Uomo,uomo,,,,,,,,,,,,,,
450,"MM6 Maison Margiela",mm6-maison-margiela-uomo,"<!-- slug:/mm6-maison-margiela/uomo.html -->",96,Uomo,uomo,,,,,,,,,,,,,,
451,Marni,marni-uomo,"<!-- slug:/marni/uomo.html -->",96,Uomo,uomo,,,,,,,,,,,,,,
452,Off-White,off-white-uomo,"<!-- slug:/off-white/uomo.html -->",96,Uomo,uomo,,,,,,,,,,,,,,
453,"Our Legacy",our-legacy-uomo,"<!-- slug:/our-legacy/uomo.html -->",96,Uomo,uomo,,,,,,,,,,,,,,
454,Peuterey,peuterey-uomo,"<!-- slug:/peuterey/uomo.html -->",96,Uomo,uomo,,,,,,,,,,,,,,
455,"Polo Ralph Lauren",polo-ralph-lauren-uomo,"<!-- slug:/polo-ralph-lauren/uomo.html -->",96,Uomo,uomo,,,,,,,,,,,,,,
456,"Stone Island",stone-island-uomo,"<!-- slug:/stone-island/uomo.html -->",96,Uomo,uomo,,,,,,,,,,,,,,
457,Dsquared2,uomo-abbigliamento-dsquared2,"<!-- slug:/uomo/abbigliamento/dsquared2_t/ -->",96,Uomo,uomo,,,,,,,,,,,,,,
458,"JW Anderson",uomo-abbigliamento-jw-anderson,"<!-- slug:/uomo/abbigliamento/jw-anderson_t/ -->",96,Uomo,uomo,,,,,,,,,,,,,,
459,"Mm6 Maison Margiela",uomo-abbigliamento-mm6-maison-margiela,"<!-- slug:/uomo/abbigliamento/mm6-maison-margiela_t/ -->",96,Uomo,uomo,,,,,,,,,,,,,,
460,"Palm Angels",uomo-abbigliamento-palm-angels,"<!-- slug:/uomo/abbigliamento/palm-angels_t/ -->",96,Uomo,uomo,,,,,,,,,,,,,,
461,"Jil Sander",uomo-borse-jil-sander,"<!-- slug:/uomo/borse/jil-sander_t/ -->",96,Uomo,uomo,,,,,,,,,,,,,,
462,"Valentino Garavani",uomo-borse-valentino-garavani,"<!-- slug:/uomo/borse/valentino-garavani_t/ -->",96,Uomo,uomo,,,,,,,,,,,,,,
463,"Emporio Armani",uomo-borse-emporio-armani,"<!-- slug:/uomo/borse/emporio-armani_t/ -->",96,Uomo,uomo,,,,,,,,,,,,,,
464,"JW Anderson",uomo-borse-a-p-c,"<!-- slug:/uomo/borse/a-p-c_t/ -->",96,Uomo,uomo,,,,,,,,,,,,,,
465,Lemaire,uomo-borse-lemaire,"<!-- slug:/uomo/borse/lemaire_t/ -->",96,Uomo,uomo,,,,,,,,,,,,,,
466,Rains,uomo-borse-rains,"<!-- slug:/uomo/borse/rains_t/ -->",96,Uomo,uomo,,,,,,,,,,,,,,
467,"The North Face",uomo-borse-the-north-face,"<!-- slug:/uomo/borse/the-north-face_t/ -->",96,Uomo,uomo,,,,,,,,,,,,,,
468,Tod's,uomo-scarpe-tod-s,"<!-- slug:/uomo/scarpe/tod-s_t/ -->",96,Uomo,uomo,,,,,,,,,,,,,,
469,Asics,uomo-scarpe-asics,"<!-- slug:/uomo/scarpe/asics_t/ -->",96,Uomo,uomo,,,,,,,,,,,,,,
470,"Golden Goose",uomo-scarpe-golden-goose,"<!-- slug:/uomo/scarpe/golden-goose_t/ -->",96,Uomo,uomo,,,,,,,,,,,,,,
471,Hogan,uomo-scarpe-hogan,"<!-- slug:/uomo/scarpe/hogan_t/ -->",96,Uomo,uomo,,,,,,,,,,,,,,
472,Balenciaga,uomo-accessori-balenciaga,"<!-- slug:/uomo/accessori/balenciaga_t/ -->",96,Uomo,uomo,,,,,,,,,,,,,,
473,"Versace Jeans Couture",uomo-accessori-versace-jeans-couture,"<!-- slug:/uomo/accessori/versace-jeans-couture_t/ -->",96,Uomo,uomo,,,,,,,,,,,,,,
474,Fay,outlet-outlet-uomo-fayd,"<!-- slug:/outlet/outlet-uomo/fay_d/ -->",96,Uomo,uomo,,,,,,,,,,,,,,
475,GCDS,outlet-outlet-uomo-gcdsd,"<!-- slug:/outlet/outlet-uomo/gcds_d/ -->",96,Uomo,uomo,,,,,,,,,,,,,,
476,Marsèll,outlet-outlet-uomo-marselld,"<!-- slug:/outlet/outlet-uomo/marsell_d/ -->",96,Uomo,uomo,,,,,,,,,,,,,,
477,Marni,marni-donna,"<!-- slug:/marni/donna.html -->",105,Donna,donna,,,,,,,,,,,,,,
478,"Solace London",solace-london-donna,"<!-- slug:/solace-london/donna.html -->",105,Donna,donna,,,,,,,,,,,,,,
479,"Jil Sander",jil-sander-donna,"<!-- slug:/jil-sander/donna.html -->",105,Donna,donna,,,,,,,,,,,,,,
480,"Brunello Cucinelli",brunello-cucinelli-donna,"<!-- slug:/brunello-cucinelli/donna.html -->",105,Donna,donna,,,,,,,,,,,,,,
481,Courrèges,courreges-donna,"<!-- slug:/courreges/donna.html -->",105,Donna,donna,,,,,,,,,,,,,,
482,"Acne Studios",acne-studios-donna,"<!-- slug:/acne-studios/donna.html -->",105,Donna,donna,,,,,,,,,,,,,,
483,Jacquemus,jacquemus-donna,"<!-- slug:/jacquemus/donna.html -->",105,Donna,donna,,,,,,,,,,,,,,
484,Diesel,diesel-donna,"<!-- slug:/diesel/donna.html -->",105,Donna,donna,,,,,,,,,,,,,,
485,Coperni,coperni-donna,"<!-- slug:/coperni/donna.html -->",105,Donna,donna,,,,,,,,,,,,,,
486,"JW Anderson",jw-anderson-donna,"<!-- slug:/jw-anderson/donna.html -->",105,Donna,donna,,,,,,,,,,,,,,
487,"Alexander McQueen",alexander-mcqueen-donna,"<!-- slug:/alexander-mcqueen/donna.html -->",105,Donna,donna,,,,,,,,,,,,,,
488,Balenciaga,balenciaga-donna,"<!-- slug:/balenciaga/donna.html -->",105,Donna,donna,,,,,,,,,,,,,,
489,Balmain,balmain-donna,"<!-- slug:/balmain/donna.html -->",105,Donna,donna,,,,,,,,,,,,,,
490,"Bottega Veneta",bottega-veneta-donna,"<!-- slug:/bottega-veneta/donna.html -->",105,Donna,donna,,,,,,,,,,,,,,
491,Burberry,burberry-donna,"<!-- slug:/burberry/donna.html -->",105,Donna,donna,,,,,,,,,,,,,,
492,Chloé,chloe-donna,"<!-- slug:/chloe/donna.html -->",105,Donna,donna,,,,,,,,,,,,,,
493,Etro,etro-donna,"<!-- slug:/etro/donna.html -->",105,Donna,donna,,,,,,,,,,,,,,
494,Fendi,fendi-donna,"<!-- slug:/fendi/donna.html -->",105,Donna,donna,,,,,,,,,,,,,,
495,Ferragamo,salvatore-ferragamo-donna,"<!-- slug:/salvatore-ferragamo/donna.html -->",105,Donna,donna,,,,,,,,,,,,,,
496,"Giorgio Armani",giorgio-armani-donna,"<!-- slug:/giorgio-armani/donna.html -->",105,Donna,donna,,,,,,,,,,,,,,
497,"Manolo Blahnik",manolo-blahnik-donna,"<!-- slug:/manolo-blahnik/donna.html -->",105,Donna,donna,,,,,,,,,,,,,,
498,"Max Mara",max-mara-donna,"<!-- slug:/max-mara/donna.html -->",105,Donna,donna,,,,,,,,,,,,,,
499,"Roger Vivier",roger-vivier-donna,"<!-- slug:/roger-vivier/donna.html -->",105,Donna,donna,,,,,,,,,,,,,,
500,"Saint Laurent",saint-laurent-paris-donna,"<!-- slug:/saint-laurent-paris/donna.html -->",105,Donna,donna,,,,,,,,,,,,,,
501,"Stella McCartney",stella-mccartney-donna,"<!-- slug:/stella-mccartney/donna.html -->",105,Donna,donna,,,,,,,,,,,,,,
502,Valentino,valentino-donna,"<!-- slug:/valentino/donna.html -->",105,Donna,donna,,,,,,,,,,,,,,
503,Versace,versace-donna,"<!-- slug:/versace/donna.html -->",105,Donna,donna,,,,,,,,,,,,,,
504,Adidas,adidas-donna,"<!-- slug:/adidas/donna.html -->",105,Donna,donna,,,,,,,,,,,,,,
505,"Elisabetta Franchi",elisabetta-franchi-donna,"<!-- slug:/elisabetta-franchi/donna.html -->",105,Donna,donna,,,,,,,,,,,,,,
506,"Golden Goose",golden-goose-donna,"<!-- slug:/golden-goose/donna.html -->",105,Donna,donna,,,,,,,,,,,,,,
507,"Isabel Marant Etoile",isabel-marant-etoile-donna,"<!-- slug:/isabel-marant-etoile/donna.html -->",105,Donna,donna,,,,,,,,,,,,,,
508,Peuterey,peuterey-donna,"<!-- slug:/peuterey/donna.html -->",105,Donna,donna,,,,,,,,,,,,,,
509,"S Max Mara",s-max-mara-donna,"<!-- slug:/s-max-mara/donna.html -->",105,Donna,donna,,,,,,,,,,,,,,
510,"The Attico",the-attico-donna,"<!-- slug:/the-attico/donna.html -->",105,Donna,donna,,,,,,,,,,,,,,
511,"Versace Jeans Couture",versace-jeans-couture-donna,"<!-- slug:/versace-jeans-couture/donna.html -->",105,Donna,donna,,,,,,,,,,,,,,
512,Balenciaga,donna-abbigliamento-balenciaga,"<!-- slug:/donna/abbigliamento/balenciaga_t/ -->",105,Donna,donna,,,,,,,,,,,,,,
513,Balmain,donna-abbigliamento-balmain,"<!-- slug:/donna/abbigliamento/balmain_t/ -->",105,Donna,donna,,,,,,,,,,,,,,
514,Burberry,donna-abbigliamento-burberry,"<!-- slug:/donna/abbigliamento/burberry_t/ -->",105,Donna,donna,,,,,,,,,,,,,,
515,Etro,donna-abbigliamento-etro,"<!-- slug:/donna/abbigliamento/etro_t/ -->",105,Donna,donna,,,,,,,,,,,,,,
516,Fendi,donna-abbigliamento-fendi,"<!-- slug:/donna/abbigliamento/fendi_t/ -->",105,Donna,donna,,,,,,,,,,,,,,
517,"Saint Laurent",donna-abbigliamento-saint-laurent,"<!-- slug:/donna/abbigliamento/saint-laurent_t/ -->",105,Donna,donna,,,,,,,,,,,,,,
518,Valentino,donna-abbigliamento-valentino,"<!-- slug:/donna/abbigliamento/valentino_t/ -->",105,Donna,donna,,,,,,,,,,,,,,
519,Versace,donna-abbigliamento-versace,"<!-- slug:/donna/abbigliamento/versace_t/ -->",105,Donna,donna,,,,,,,,,,,,,,
520,Diesel,donna-abbigliamento-diesel,"<!-- slug:/donna/abbigliamento/diesel_t/ -->",105,Donna,donna,,,,,,,,,,,,,,
521,Ganni,donna-abbigliamento-ganni,"<!-- slug:/donna/abbigliamento/ganni_t/ -->",105,Donna,donna,,,,,,,,,,,,,,
522,"JW Anderson",donna-abbigliamento-jw-anderson,"<!-- slug:/donna/abbigliamento/jw-anderson_t/ -->",105,Donna,donna,,,,,,,,,,,,,,
523,"MM6 Maison Margiela",donna-abbigliamento-mm6-maison-margiela,"<!-- slug:/donna/abbigliamento/mm6-maison-margiela_t/ -->",105,Donna,donna,,,,,,,,,,,,,,
524,Rotate,donna-abbigliamento-rotate,"<!-- slug:/donna/abbigliamento/rotate_t/ -->",105,Donna,donna,,,,,,,,,,,,,,
525,Sportmax,donna-abbigliamento-sportmax,"<!-- slug:/donna/abbigliamento/sportmax_t/ -->",105,Donna,donna,,,,,,,,,,,,,,
526,"Versace Jeans Couture",donna-abbigliamento-versace-jeans-couture,"<!-- slug:/donna/abbigliamento/versace-jeans-couture_t/ -->",105,Donna,donna,,,,,,,,,,,,,,
527,"Bottega Veneta",donna-borse-bottega-veneta,"<!-- slug:/donna/borse/bottega-veneta_t/ -->",105,Donna,donna,,,,,,,,,,,,,,
528,Burberry,donna-borse-burberry,"<!-- slug:/donna/borse/burberry_t/ -->",105,Donna,donna,,,,,,,,,,,,,,
529,"Saint Laurent",donna-borse-saint-laurent,"<!-- slug:/donna/borse/saint-laurent_t/ -->",105,Donna,donna,,,,,,,,,,,,,,
530,Fendi,donna-borse-fendi,"<!-- slug:/donna/borse/fendi_t/ -->",105,Donna,donna,,,,,,,,,,,,,,
531,Balenciaga,donna-borse-balenciaga,"<!-- slug:/donna/borse/balenciaga_t/ -->",105,Donna,donna,,,,,,,,,,,,,,
532,Ferragamo,donna-borse-salvatore-ferragamo,"<!-- slug:/donna/borse/salvatore-ferragamo_t/ -->",105,Donna,donna,,,,,,,,,,,,,,
533,"Valentino Garavani",donna-borse-valentino-garavani,"<!-- slug:/donna/borse/valentino-garavani_t/ -->",105,Donna,donna,,,,,,,,,,,,,,
534,"Stella Mccartney",donna-borse-stella-mccartney,"<!-- slug:/donna/borse/stella-mccartney_t/ -->",105,Donna,donna,,,,,,,,,,,,,,
535,Chloè,donna-borse-chloe,"<!-- slug:/donna/borse/chloe_t/ -->",105,Donna,donna,,,,,,,,,,,,,,
536,A.P.C.,donna-borse-a-p-c,"<!-- slug:/donna/borse/a-p-c_t/ -->",105,Donna,donna,,,,,,,,,,,,,,
537,Coccinelle,donna-borse-coccinelle,"<!-- slug:/donna/borse/coccinelle_t/ -->",105,Donna,donna,,,,,,,,,,,,,,
538,"JW Anderson",donna-borse-jw-anderson,"<!-- slug:/donna/borse/jw-anderson_t/ -->",105,Donna,donna,,,,,,,,,,,,,,
539,"MM6 Maison Margiela",donna-borse-mm6-maison-margiela,"<!-- slug:/donna/borse/mm6-maison-margiela_t/ -->",105,Donna,donna,,,,,,,,,,,,,,
540,"Marc Jacobs",donna-borse-marc-jacobs,"<!-- slug:/donna/borse/marc-jacobs_t/ -->",105,Donna,donna,,,,,,,,,,,,,,
541,Marni,donna-borse-marni,"<!-- slug:/donna/borse/marni_t/ -->",105,Donna,donna,,,,,,,,,,,,,,
542,Pinko,donna-borse-pinko,"<!-- slug:/donna/borse/pinko_t/ -->",105,Donna,donna,,,,,,,,,,,,,,
543,Rabanne,donna-borse-paco-rabanne,"<!-- slug:/donna/borse/paco-rabanne_t/ -->",105,Donna,donna,,,,,,,,,,,,,,
544,"Saint Laurent",donna-scarpe-saint-laurent,"<!-- slug:/donna/scarpe/saint-laurent_t/ -->",105,Donna,donna,,,,,,,,,,,,,,
545,"Jimmy Choo",donna-scarpe-jimmy-choo,"<!-- slug:/donna/scarpe/jimmy-choo_t/ -->",105,Donna,donna,,,,,,,,,,,,,,
546,"Valentino Garavani",donna-scarpe-valentino-garavani,"<!-- slug:/donna/scarpe/valentino-garavani_t/ -->",105,Donna,donna,,,,,,,,,,,,,,
547,Ferragamo,donna-scarpe-salvatore-ferragamo,"<!-- slug:/donna/scarpe/salvatore-ferragamo_t/ -->",105,Donna,donna,,,,,,,,,,,,,,
548,Balenciaga,donna-scarpe-balenciaga,"<!-- slug:/donna/scarpe/balenciaga_t/ -->",105,Donna,donna,,,,,,,,,,,,,,
549,"Bottega Veneta",donna-scarpe-bottega-veneta,"<!-- slug:/donna/scarpe/bottega-veneta_t/ -->",105,Donna,donna,,,,,,,,,,,,,,
550,"Christian Louboutin",donna-scarpe-christian-louboutin,"<!-- slug:/donna/scarpe/christian-louboutin_t/ -->",105,Donna,donna,,,,,,,,,,,,,,
551,"Alexander McQueen",donna-scarpe-alexander-mcqueen,"<!-- slug:/donna/scarpe/alexander-mcqueen_t/ -->",105,Donna,donna,,,,,,,,,,,,,,
552,Aquazzura,donna-scarpe-aquazzura,"<!-- slug:/donna/scarpe/aquazzura_t/ -->",105,Donna,donna,,,,,,,,,,,,,,
553,Asics,donna-scarpe-asics,"<!-- slug:/donna/scarpe/asics_t/ -->",105,Donna,donna,,,,,,,,,,,,,,
554,"Dr. Martens",donna-scarpe-dr-martens,"<!-- slug:/donna/scarpe/dr-martens_t/ -->",105,Donna,donna,,,,,,,,,,,,,,
555,"Golden Goose",donna-scarpe-golden-goose,"<!-- slug:/donna/scarpe/golden-goose_t/ -->",105,Donna,donna,,,,,,,,,,,,,,
556,Hogan,donna-scarpe-hogan,"<!-- slug:/donna/scarpe/hogan_t/ -->",105,Donna,donna,,,,,,,,,,,,,,
557,Tod's,donna-scarpe-tods,"<!-- slug:/donna/scarpe/tods_t/ -->",105,Donna,donna,,,,,,,,,,,,,,
558,Ugg,donna-scarpe-ugg,"<!-- slug:/donna/scarpe/ugg_t/ -->",105,Donna,donna,,,,,,,,,,,,,,
559,Burberry,donna-accessori-burberry,"<!-- slug:/donna/accessori/burberry_t/ -->",105,Donna,donna,,,,,,,,,,,,,,
560,Balenciaga,donna-accessori-balenciaga,"<!-- slug:/donna/accessori/balenciaga_t/ -->",105,Donna,donna,,,,,,,,,,,,,,
561,Versace,donna-accessori-versace,"<!-- slug:/donna/accessori/versace_t/ -->",105,Donna,donna,,,,,,,,,,,,,,
