"Term ID","Term Name","Term Slug",Description,"Parent ID","Parent Name","Parent Slug",Count,product_count_product_cat,display_type,thumbnail_id,order,_astra_sites_imported_term,"Image URL","Images Filename","Images Path","Images ID","Images Title","Images Caption","Images Description","Images Alt Text"
562,"Saint Laurent",donna-accessori-saint-laurent,"<!-- slug:/donna/accessori/saint-laurent_t/ -->",105,Donna,donna,,,,,,,,,,,,,,
563,Etro,donna-accessori-etro,"<!-- slug:/donna/accessori/etro_t/ -->",105,Donna,donna,,,,,,,,,,,,,,
564,"Valentino Garavani",donna-accessori-valentino-garavani,"<!-- slug:/donna/accessori/valentino-garavani_t/ -->",105,Donna,donna,,,,,,,,,,,,,,
565,Ferragamo,donna-accessori-salvatore-ferragamo,"<!-- slug:/donna/accessori/salvatore-ferragamo_t/ -->",105,Donna,donna,,,,,,,,,,,,,,
566,Borsalino,donna-accessori-borsalino,"<!-- slug:/donna/accessori/borsalino_t/ -->",105,Donna,donna,,,,,,,,,,,,,,
567,Off-White,donna-accessori-off-white,"<!-- slug:/donna/accessori/off-white_t/ -->",105,Donna,donna,,,,,,,,,,,,,,
568,"Palm Angels",donna-accessori-palm-angels,"<!-- slug:/donna/accessori/palm-angels_t/ -->",105,Donna,donna,,,,,,,,,,,,,,
569,"Chiara Ferragni",donna-accessori-chiara-ferragni,"<!-- slug:/donna/accessori/chiara-ferragni_t/ -->",105,Donna,donna,,,,,,,,,,,,,,
570,"Alberta Ferretti",outlet-outlet-donna-alberta-ferrettid,"<!-- slug:/outlet/outlet-donna/alberta-ferretti_d/ -->",105,Donna,donna,,,,,,,,,,,,,,
571,Twinset,outlet-outlet-donna-twinsetd,"<!-- slug:/outlet/outlet-donna/twinset_d/ -->",105,Donna,donna,,,,,,,,,,,,,,
572,Etro,outlet-outlet-donna-etrod,"<!-- slug:/outlet/outlet-donna/etro_d/ -->",105,Donna,donna,,,,,,,,,,,,,,
573,GCDS,outlet-outlet-donna-gcdsd,"<!-- slug:/outlet/outlet-donna/gcds_d/ -->",105,Donna,donna,,,,,,,,,,,,,,
574,"L'Autre Chose",outlet-outlet-donna-l-autre-chosed,"<!-- slug:/outlet/outlet-donna/l-autre-chose_d/ -->",105,Donna,donna,,,,,,,,,,,,,,
575,Balenciaga,balenciaga-bambino,"<!-- slug:/balenciaga/bambino.html -->",260,Bambini,bambini,,,,,,,,,,,,,,
576,Balmain,balmain-bambino,"<!-- slug:/balmain/bambino.html -->",260,Bambini,bambini,,,,,,,,,,,,,,
577,Burberry,burberry-bambino,"<!-- slug:/burberry/bambino.html -->",260,Bambini,bambini,,,,,,,,,,,,,,
578,"Dolce &amp; Gabbana",dolce-gabbana-bambino,"<!-- slug:/dolce-gabbana/bambino.html -->",260,Bambini,bambini,,,,,,,,,,,,,,
579,"Dsquared2 Junior",dsquared2-junior-bambino,"<!-- slug:/dsquared2-junior/bambino.html -->",260,Bambini,bambini,,,,,,,,,,,,,,
580,"Elisabetta Franchi",elisabetta-franchi-bambino,"<!-- slug:/elisabetta-franchi/bambino.html -->",260,Bambini,bambini,,,,,,,,,,,,,,
581,Fendi,fendi-bambino,"<!-- slug:/fendi/bambino.html -->",260,Bambini,bambini,,,,,,,,,,,,,,
582,Gucci,gucci-bambino,"<!-- slug:/gucci/bambino.html -->",260,Bambini,bambini,,,,,,,,,,,,,,
583,"Il Gufo",il-gufo-bambino,"<!-- slug:/il-gufo/bambino.html -->",260,Bambini,bambini,,,,,,,,,,,,,,
584,"Kenzo Junior",kenzo-bambino,"<!-- slug:/kenzo/bambino.html -->",260,Bambini,bambini,,,,,,,,,,,,,,
585,Moncler,moncler-bambino,"<!-- slug:/moncler/bambino.html -->",260,Bambini,bambini,,,,,,,,,,,,,,
586,Msgm,msgm-bambino,"<!-- slug:/msgm/bambino.html -->",260,Bambini,bambini,,,,,,,,,,,,,,
587,Off-white,off-white-bambino,"<!-- slug:/off-white/bambino.html -->",260,Bambini,bambini,,,,,,,,,,,,,,
588,"Palm Angels",palm-angels-bambino,"<!-- slug:/palm-angels/bambino.html -->",260,Bambini,bambini,,,,,,,,,,,,,,
589,"Stella McCartney",stella-mccartney-bambino,"<!-- slug:/stella-mccartney/bambino.html -->",260,Bambini,bambini,,,,,,,,,,,,,,
590,"Stone Island Junior",stone-island-junior-bambino,"<!-- slug:/stone-island-junior/bambino.html -->",260,Bambini,bambini,,,,,,,,,,,,,,
591,Burberry,bambino-abbigliamento-bimbo-burberry,"<!-- slug:/bambino/abbigliamento-bimbo/burberry_t/ -->",260,Bambini,bambini,,,,,,,,,,,,,,
592,Diesel,bambino-abbigliamento-bimbo-diesel,"<!-- slug:/bambino/abbigliamento-bimbo/diesel_t/ -->",260,Bambini,bambini,,,,,,,,,,,,,,
593,Ea7,bambino-abbigliamento-bimbo-ea7,"<!-- slug:/bambino/abbigliamento-bimbo/ea7_t/ -->",260,Bambini,bambini,,,,,,,,,,,,,,
594,"Marcelo Burlon",bambino-abbigliamento-bimbo-marcelo-burlon,"<!-- slug:/bambino/abbigliamento-bimbo/marcelo-burlon_t/ -->",260,Bambini,bambini,,,,,,,,,,,,,,
595,"Off White",bambino-abbigliamento-bimbo-off-white,"<!-- slug:/bambino/abbigliamento-bimbo/off-white_t/ -->",260,Bambini,bambini,,,,,,,,,,,,,,
596,"Palm Angels",bambino-abbigliamento-bimbo-palm-angels,"<!-- slug:/bambino/abbigliamento-bimbo/palm-angels_t/ -->",260,Bambini,bambini,,,,,,,,,,,,,,
597,Burberry,bambino-abbigliamento-bimba-burberry,"<!-- slug:/bambino/abbigliamento-bimba/burberry_t/ -->",260,Bambini,bambini,,,,,,,,,,,,,,
598,"Dolce &amp; Gabbana",bambino-abbigliamento-bimba-dolce-gabbana,"<!-- slug:/bambino/abbigliamento-bimba/dolce-gabbana_t/ -->",260,Bambini,bambini,,,,,,,,,,,,,,
599,"Elisabetta Franchi",bambino-abbigliamento-bimba-elisabetta-franchi,"<!-- slug:/bambino/abbigliamento-bimba/elisabetta-franchi_t/ -->",260,Bambini,bambini,,,,,,,,,,,,,,
600,"Golden Goose",bambino-abbigliamento-bimba-golden-goose,"<!-- slug:/bambino/abbigliamento-bimba/golden-goose_t/ -->",260,Bambini,bambini,,,,,,,,,,,,,,
601,"Liu Jo",bambino-abbigliamento-bimba-liu-jo,"<!-- slug:/bambino/abbigliamento-bimba/liu-jo_t/ -->",260,Bambini,bambini,,,,,,,,,,,,,,
602,"Miss Blumarine",bambino-abbigliamento-bimba-miss-blumarine,"<!-- slug:/bambino/abbigliamento-bimba/miss-blumarine_t/ -->",260,Bambini,bambini,,,,,,,,,,,,,,
603,Monnalisa,bambino-abbigliamento-bimba-monnalisa,"<!-- slug:/bambino/abbigliamento-bimba/monnalisa_t/ -->",260,Bambini,bambini,,,,,,,,,,,,,,
604,Twinset,bambino-abbigliamento-bimba-twinset,"<!-- slug:/bambino/abbigliamento-bimba/twinset_t/ -->",260,Bambini,bambini,,,,,,,,,,,,,,
605,"Chiara Ferragni",bambino-abbigliamento-neonato-chiara-ferragni,"<!-- slug:/bambino/abbigliamento-neonato/chiara-ferragni_t/ -->",260,Bambini,bambini,,,,,,,,,,,,,,
606,Diesel,bambino-abbigliamento-neonato-diesel,"<!-- slug:/bambino/abbigliamento-neonato/diesel_t/ -->",260,Bambini,bambini,,,,,,,,,,,,,,
607,Fendi,bambino-abbigliamento-neonato-fendi,"<!-- slug:/bambino/abbigliamento-neonato/fendi_t/ -->",260,Bambini,bambini,,,,,,,,,,,,,,
608,"Moschino Couture",bambino-abbigliamento-neonato-moschino-couture,"<!-- slug:/bambino/abbigliamento-neonato/moschino-couture_t/ -->",260,Bambini,bambini,,,,,,,,,,,,,,
609,"Chiara Ferragni",chiara-ferragni-bambino,"<!-- slug:/chiara-ferragni/bambino.html -->",260,Bambini,bambini,,,,,,,,,,,,,,
610,"Emporio Armani",emporio-armani-bambino,"<!-- slug:/emporio-armani/bambino.html -->",260,Bambini,bambini,,,,,,,,,,,,,,
611,Moschino,moschino-bambino,"<!-- slug:/moschino/bambino.html -->",260,Bambini,bambini,,,,,,,,,,,,,,
612,Abito,abito,,262,"Tutto l'abbigliamento",donna-abbigliamento,340,340,,9695,,,https://grandeshop.it/wp-content/uploads/2023/11/241120231700839119.jpeg,241120231700839119.jpeg,/home/fwbibudd/public_html/wp-content/uploads/2023/11/241120231700839119.jpeg,9695,241120231700839119.jpeg,,,
613,Maglia,maglia,,262,"Tutto l'abbigliamento",donna-abbigliamento,406,406,,9763,,,https://grandeshop.it/wp-content/uploads/2023/11/241120231700839155.jpeg,241120231700839155.jpeg,/home/fwbibudd/public_html/wp-content/uploads/2023/11/241120231700839155.jpeg,9763,241120231700839155.jpeg,,,
614,Gonna,gonna,,262,"Tutto l'abbigliamento",donna-abbigliamento,180,180,,9751,,,https://grandeshop.it/wp-content/uploads/2023/11/241120231700839146.jpeg,241120231700839146.jpeg,/home/fwbibudd/public_html/wp-content/uploads/2023/11/241120231700839146.jpeg,9751,241120231700839146.jpeg,,,
615,Camicia,camicia,,309,"Tutto l'abbigliamento",uomo-abbigliamento,245,245,,47776,,,https://grandeshop.it/wp-content/uploads/2023/11/251120231700928801.jpeg,251120231700928801.jpeg,/home/fwbibudd/public_html/wp-content/uploads/2023/11/251120231700928801.jpeg,47776,251120231700928801.jpeg,,,
616,Felpa,felpa,,262,"Tutto l'abbigliamento",donna-abbigliamento,80,80,,9268,,,https://grandeshop.it/wp-content/uploads/2023/11/241120231700838921.jpeg,241120231700838921.jpeg,/home/fwbibudd/public_html/wp-content/uploads/2023/11/241120231700838921.jpeg,9268,241120231700838921.jpeg,,,
617,Giacca,giacca,,262,"Tutto l'abbigliamento",donna-abbigliamento,374,374,,9393,,,https://grandeshop.it/wp-content/uploads/2023/11/241120231700838995.jpeg,241120231700838995.jpeg,/home/fwbibudd/public_html/wp-content/uploads/2023/11/241120231700838995.jpeg,9393,241120231700838995.jpeg,,,
618,Costume,costume,,262,"Tutto l'abbigliamento",donna-abbigliamento,4,4,,9378,,,https://grandeshop.it/wp-content/uploads/2023/11/241120231700838984.jpeg,241120231700838984.jpeg,/home/fwbibudd/public_html/wp-content/uploads/2023/11/241120231700838984.jpeg,9378,241120231700838984.jpeg,,,
619,Impermeabile,impermeabile,,262,"Tutto l'abbigliamento",donna-abbigliamento,2,2,,9621,,,https://grandeshop.it/wp-content/uploads/2023/11/241120231700839086.jpeg,241120231700839086.jpeg,/home/fwbibudd/public_html/wp-content/uploads/2023/11/241120231700839086.jpeg,9621,241120231700839086.jpeg,,,
620,leggins,leggins,,262,"Tutto l'abbigliamento",donna-abbigliamento,,,,9963,,,https://grandeshop.it/wp-content/uploads/2023/11/241120231700839251.jpeg,241120231700839251.jpeg,/home/fwbibudd/public_html/wp-content/uploads/2023/11/241120231700839251.jpeg,9963,241120231700839251.jpeg,,,
621,Pantalone,pantalone,,262,"Tutto l'abbigliamento",donna-abbigliamento,414,414,,41888,,,https://grandeshop.it/wp-content/uploads/2023/11/251120231700922077.jpeg,251120231700922077.jpeg,/home/fwbibudd/public_html/wp-content/uploads/2023/11/251120231700922077.jpeg,41888,251120231700922077.jpeg,,,
622,"Borsa a tracolla",borsa-a-tracolla,,322,"Tutte le borse",uomo-borse,121,121,,41691,,,https://grandeshop.it/wp-content/uploads/2023/11/251120231700921946.jpeg,251120231700921946.jpeg,/home/fwbibudd/public_html/wp-content/uploads/2023/11/251120231700921946.jpeg,41691,251120231700921946.jpeg,,,
623,Portadocumenti,portadocumenti,,336,"Tutti gli accessori",uomo-accessori,67,67,,42008,,,https://grandeshop.it/wp-content/uploads/2023/11/251120231700922187.jpeg,251120231700922187.jpeg,/home/fwbibudd/public_html/wp-content/uploads/2023/11/251120231700922187.jpeg,42008,251120231700922187.jpeg,,,
624,Copertina,copertina,,,,,57,57,,42600,,,https://grandeshop.it/wp-content/uploads/2023/11/251120231700922495.jpeg,251120231700922495.jpeg,/home/fwbibudd/public_html/wp-content/uploads/2023/11/251120231700922495.jpeg,42600,251120231700922495.jpeg,,,
625,Cintura,cintura,,296,"Tutti gli accessori",donna-accessori,263,263,,46878,,,https://grandeshop.it/wp-content/uploads/2023/11/251120231700927943.jpeg,251120231700927943.jpeg,/home/fwbibudd/public_html/wp-content/uploads/2023/11/251120231700927943.jpeg,46878,251120231700927943.jpeg,,,
626,"Borsa a spalla",borsa-a-spalla,,277,"Tutte le borse",donna-borse,119,119,,42794,,,https://grandeshop.it/wp-content/uploads/2023/11/251120231700922911.jpeg,251120231700922911.jpeg,/home/fwbibudd/public_html/wp-content/uploads/2023/11/251120231700922911.jpeg,42794,251120231700922911.jpeg,,,
627,Marsupio,marsupio,,277,"Tutte le borse",donna-borse,92,92,,42801,,,https://grandeshop.it/wp-content/uploads/2023/11/251120231700922919.jpeg,251120231700922919.jpeg,/home/fwbibudd/public_html/wp-content/uploads/2023/11/251120231700922919.jpeg,42801,251120231700922919.jpeg,,,
628,Clutch,clutch,,277,"Tutte le borse",donna-borse,69,69,,64809,,,https://grandeshop.it/wp-content/uploads/2023/11/261120231700997941.jpeg,261120231700997941.jpeg,/home/fwbibudd/public_html/wp-content/uploads/2023/11/261120231700997941.jpeg,64809,261120231700997941.jpeg,,,
629,"Borsa a mano",borsa-a-mano,,277,"Tutte le borse",donna-borse,126,126,,44602,,,https://grandeshop.it/wp-content/uploads/2023/11/251120231700923827.jpeg,251120231700923827.jpeg,/home/fwbibudd/public_html/wp-content/uploads/2023/11/251120231700923827.jpeg,44602,251120231700923827.jpeg,,,
630,"Cappello bambino",cappello-bambino,,,,,71,71,,64668,,,https://grandeshop.it/wp-content/uploads/2023/11/261120231700997864.jpeg,261120231700997864.jpeg,/home/fwbibudd/public_html/wp-content/uploads/2023/11/261120231700997864.jpeg,64668,261120231700997864.jpeg,,,
631,Décolleté,decollete,,286,"Tutte le scarpe",donna-scarpe,83,83,,45788,,,https://grandeshop.it/wp-content/uploads/2023/11/251120231700927264.jpeg,251120231700927264.jpeg,/home/fwbibudd/public_html/wp-content/uploads/2023/11/251120231700927264.jpeg,45788,251120231700927264.jpeg,,,
632,Sciarpa,sciarpa,,296,"Tutti gli accessori",donna-accessori,204,204,,46961,,,https://grandeshop.it/wp-content/uploads/2023/11/251120231700927972.jpeg,251120231700927972.jpeg,/home/fwbibudd/public_html/wp-content/uploads/2023/11/251120231700927972.jpeg,46961,251120231700927972.jpeg,,,
633,Cappello,cappello,,336,"Tutti gli accessori",uomo-accessori,214,214,,46816,,,https://grandeshop.it/wp-content/uploads/2023/11/251120231700927894.jpeg,251120231700927894.jpeg,/home/fwbibudd/public_html/wp-content/uploads/2023/11/251120231700927894.jpeg,46816,251120231700927894.jpeg,,,
634,Set,set,,,,,4,4,,46831,,,https://grandeshop.it/wp-content/uploads/2023/11/251120231700927903.jpeg,251120231700927903.jpeg,/home/fwbibudd/public_html/wp-content/uploads/2023/11/251120231700927903.jpeg,46831,251120231700927903.jpeg,,,
635,Tracolla,tracolla,,277,"Tutte le borse",donna-borse,1,1,,46834,,,https://grandeshop.it/wp-content/uploads/2023/11/251120231700927906.jpeg,251120231700927906.jpeg,/home/fwbibudd/public_html/wp-content/uploads/2023/11/251120231700927906.jpeg,46834,251120231700927906.jpeg,,,
636,Portafoglio,portafoglio,,296,"Tutti gli accessori",donna-accessori,214,214,,52666,,,https://grandeshop.it/wp-content/uploads/2023/11/251120231700932945.jpeg,251120231700932945.jpeg,/home/fwbibudd/public_html/wp-content/uploads/2023/11/251120231700932945.jpeg,52666,251120231700932945.jpeg,,,
637,Fermacapelli,fermacapelli,,296,"Tutti gli accessori",donna-accessori,26,26,,47074,,,https://grandeshop.it/wp-content/uploads/2023/11/251120231700928058.jpeg,251120231700928058.jpeg,/home/fwbibudd/public_html/wp-content/uploads/2023/11/251120231700928058.jpeg,47074,251120231700928058.jpeg,,,
638,Scialle,scialle,,296,"Tutti gli accessori",donna-accessori,4,4,,47137,,,https://grandeshop.it/wp-content/uploads/2023/11/251120231700928105.jpeg,251120231700928105.jpeg,/home/fwbibudd/public_html/wp-content/uploads/2023/11/251120231700928105.jpeg,47137,251120231700928105.jpeg,,,
639,Cravatta,cravatta,,336,"Tutti gli accessori",uomo-accessori,18,18,,69284,,,https://grandeshop.it/wp-content/uploads/2023/11/261120231701001123.jpeg,261120231701001123.jpeg,/home/fwbibudd/public_html/wp-content/uploads/2023/11/261120231701001123.jpeg,69284,261120231701001123.jpeg,,,
640,Bambino,bambino,"<!-- slug:/bambino/ -->",,,,,,,,,,,,,,,,,
641,"Dsquared2 Junior",bambino-abbigliamento-bimbo-dsquared2-junior,"<!-- slug:/bambino/abbigliamento-bimbo/dsquared2-junior_t/ -->",640,Bambino,bambino,,,,,,,,,,,,,,
642,Gucci,bambino-abbigliamento-bimbo-gucci,"<!-- slug:/bambino/abbigliamento-bimbo/gucci_t/ -->",640,Bambino,bambino,,,,,,,,,,,,,,
643,"Il Gufo",bambino-abbigliamento-bimbo-il-gufo,"<!-- slug:/bambino/abbigliamento-bimbo/il-gufo_t/ -->",640,Bambino,bambino,,,,,,,,,,,,,,
644,"Kenzo Junior",bambino-abbigliamento-bimbo-kenzo-junior,"<!-- slug:/bambino/abbigliamento-bimbo/kenzo-junior_t/ -->",640,Bambino,bambino,,,,,,,,,,,,,,
645,Moncler,bambino-abbigliamento-bimbo-moncler,"<!-- slug:/bambino/abbigliamento-bimbo/moncler_t/ -->",640,Bambino,bambino,,,,,,,,,,,,,,
646,Msgm,bambino-abbigliamento-bimbo-msgm,"<!-- slug:/bambino/abbigliamento-bimbo/msgm_t/ -->",640,Bambino,bambino,,,,,,,,,,,,,,
647,"Stone Island Junior",bambino-abbigliamento-bimbo-stone-island-junior,"<!-- slug:/bambino/abbigliamento-bimbo/stone-island-junior_t/ -->",640,Bambino,bambino,,,,,,,,,,,,,,
648,"Kenzo Junior",bambino-abbigliamento-bimba-kenzo-junior,"<!-- slug:/bambino/abbigliamento-bimba/kenzo-junior_t/ -->",640,Bambino,bambino,,,,,,,,,,,,,,
649,Moncler,bambino-abbigliamento-bimba-moncler,"<!-- slug:/bambino/abbigliamento-bimba/moncler_t/ -->",640,Bambino,bambino,,,,,,,,,,,,,,
650,"Dsquared2 Junior",bambino-abbigliamento-neonato-dsquared2-junior,"<!-- slug:/bambino/abbigliamento-neonato/dsquared2-junior_t/ -->",640,Bambino,bambino,,,,,,,,,,,,,,
651,Gucci,bambino-abbigliamento-neonato-gucci,"<!-- slug:/bambino/abbigliamento-neonato/gucci_t/ -->",640,Bambino,bambino,,,,,,,,,,,,,,
652,"Il Gufo",bambino-abbigliamento-neonato-il-gufo,"<!-- slug:/bambino/abbigliamento-neonato/il-gufo_t/ -->",640,Bambino,bambino,,,,,,,,,,,,,,
653,"Miss Blumarine",bambino-abbigliamento-neonato-miss-blumarine,"<!-- slug:/bambino/abbigliamento-neonato/miss-blumarine_t/ -->",640,Bambino,bambino,,,,,,,,,,,,,,
654,Moncler,bambino-abbigliamento-neonato-moncler,"<!-- slug:/bambino/abbigliamento-neonato/moncler_t/ -->",640,Bambino,bambino,,,,,,,,,,,,,,
655,Monnalisa,bambino-abbigliamento-neonato-monnalisa,"<!-- slug:/bambino/abbigliamento-neonato/monnalisa_t/ -->",640,Bambino,bambino,,,,,,,,,,,,,,
656,"Miss Blumarine",miss-blumarine-bambino,"<!-- slug:/miss-blumarine/bambino.html -->",640,Bambino,bambino,,,,,,,,,,,,,,
657,"Cappello neonato",cappello-neonato,,,,,53,53,,63230,,,https://grandeshop.it/wp-content/uploads/2023/11/251120231700954877.jpeg,251120231700954877.jpeg,/home/fwbibudd/public_html/wp-content/uploads/2023/11/251120231700954877.jpeg,63230,251120231700954877.jpeg,,,
658,Occhiali,occhiali,,,,,1,1,,63205,,,https://grandeshop.it/wp-content/uploads/2023/11/251120231700954858.jpeg,251120231700954858.jpeg,/home/fwbibudd/public_html/wp-content/uploads/2023/11/251120231700954858.jpeg,63205,251120231700954858.jpeg,,,
659,Lenzuola,lenzuola,,,,,4,4,,63210,,,https://grandeshop.it/wp-content/uploads/2023/11/251120231700954864.jpeg,251120231700954864.jpeg,/home/fwbibudd/public_html/wp-content/uploads/2023/11/251120231700954864.jpeg,63210,251120231700954864.jpeg,,,
660,"Bavaglini bimbo",bavaglini-bimbo,,,,,1,1,,63262,,,https://grandeshop.it/wp-content/uploads/2023/11/251120231700954897.jpeg,251120231700954897.jpeg,/home/fwbibudd/public_html/wp-content/uploads/2023/11/251120231700954897.jpeg,63262,251120231700954897.jpeg,,,
661,"Bavaglini bimba",bavaglini-bimba,,,,,4,4,,63279,,,https://grandeshop.it/wp-content/uploads/2023/11/251120231700954910.jpeg,251120231700954910.jpeg,/home/fwbibudd/public_html/wp-content/uploads/2023/11/251120231700954910.jpeg,63279,251120231700954910.jpeg,,,
662,Biberon,biberon,,,,,2,2,,,,,,,,,,,,
664,Espadrillas,espadrillas,,329,"Tutte le scarpe",uomo-scarpe,4,4,,71323,,,https://grandeshop.it/wp-content/uploads/2023/11/261120231701012094.jpeg,261120231701012094.jpeg,/home/fwbibudd/public_html/wp-content/uploads/2023/11/261120231701012094.jpeg,71323,261120231701012094.jpeg,,,
665,Valigia,valigia,,322,"Tutte le borse",uomo-borse,58,58,,134863,,,https://grandeshop.it/wp-content/uploads/2023/12/031220231701602919.jpeg,031220231701602919.jpeg,/home/fwbibudd/public_html/wp-content/uploads/2023/12/031220231701602919.jpeg,134863,031220231701602919.jpeg,,,
666,"New Balance",new-balance-donna,"<!-- slug:/new-balance/donna.html -->",105,Donna,donna,,,,,,,,,,,,,,
667,Pantaloncino,pantaloncino,,,,,4,4,,135371,,,https://grandeshop.it/wp-content/uploads/2023/12/031220231701603441.jpeg,031220231701603441.jpeg,/home/fwbibudd/public_html/wp-content/uploads/2023/12/031220231701603441.jpeg,135371,031220231701603441.jpeg,,,
668,Gemelli,gemelli,,,,,6,6,,124124,,,https://grandeshop.it/wp-content/uploads/2023/12/031220231701588267.jpeg,031220231701588267.jpeg,/home/fwbibudd/public_html/wp-content/uploads/2023/12/031220231701588267.jpeg,124124,031220231701588267.jpeg,,,
669,Cerchietto,cerchietto,,296,"Tutti gli accessori",donna-accessori,3,3,,79714,,,https://grandeshop.it/wp-content/uploads/2023/11/281120231701130264.jpeg,281120231701130264.jpeg,/home/fwbibudd/public_html/wp-content/uploads/2023/11/281120231701130264.jpeg,79714,281120231701130264.jpeg,,,
670,Portatrucco,portatrucco,,296,"Tutti gli accessori",donna-accessori,35,35,,114187,,,https://grandeshop.it/wp-content/uploads/2023/12/031220231701583947.jpeg,031220231701583947.jpeg,/home/fwbibudd/public_html/wp-content/uploads/2023/12/031220231701583947.jpeg,114187,031220231701583947.jpeg,,,
671,Intimo,intimo,,,,,55,55,,99712,,,https://grandeshop.it/wp-content/uploads/2023/12/011220231701463085.jpeg,011220231701463085.jpeg,/home/fwbibudd/public_html/wp-content/uploads/2023/12/011220231701463085.jpeg,99712,011220231701463085.jpeg,,,
672,"Vari per corredo",vari-per-corredo,,,,,4,4,,,,,,,,,,,,
673,Sandali,sandali,,,,,1,1,,,,,,,,,,,,
674,"Sciarpa bimba",sciarpa-bimba,,,,,34,34,,105875,,,https://grandeshop.it/wp-content/uploads/2023/12/021220231701499236.jpeg,021220231701499236.jpeg,/home/fwbibudd/public_html/wp-content/uploads/2023/12/021220231701499236.jpeg,105875,021220231701499236.jpeg,,,
675,Ombrello,ombrello,,,,,2,2,,124127,,,https://grandeshop.it/wp-content/uploads/2023/12/031220231701588269.jpeg,031220231701588269.jpeg,/home/fwbibudd/public_html/wp-content/uploads/2023/12/031220231701588269.jpeg,124127,031220231701588269.jpeg,,,
676,Orologio,orologio,,,,,4,4,,,,,,,,,,,,
677,Custodia,custodia,,,,,2,2,,,,,,,,,,,,
678,"Scarpe con zeppa",scarpe-con-zeppa,,,,,1,1,,,,,,,,,,,,
679,Tronchetti,tronchetti,,,,,1,1,,,,,,,,,,,,
680,Peluche,peluche,,,,,2,2,,134162,,,https://grandeshop.it/wp-content/uploads/2023/12/031220231701593479.jpeg,031220231701593479.jpeg,/home/fwbibudd/public_html/wp-content/uploads/2023/12/031220231701593479.jpeg,134162,031220231701593479.jpeg,,,
681,Gilet,gilet,,,,,1,1,,,,,,,,,,,,
682,Canotta,canotta,,,,,1,1,,,,,,,,,,,,
683,Pelliccia,pelliccia,,,,,1,1,,144725,,,https://grandeshop.it/wp-content/uploads/2023/12/041220231701648452.jpeg,041220231701648452.jpeg,/home/fwbibudd/public_html/wp-content/uploads/2023/12/041220231701648452.jpeg,144725,041220231701648452.jpeg,,,
684,Bretelle,bretelle,,,,,1,1,,,,,,,,,,,,
685,Pochette,pochette,,,,,1,1,,,,,,,,,,,,
686,"Sandali bassi",sandali-bassi,,,,,5,5,,,,,,,,,,,,
687,"Scarpe basse",scarpe-basse,,,,,1,1,,,,,,,,,,,,
688,Collo,collo,,,,,1,1,,,,,,,,,,,,
689,Spilla,spilla,,,,,1,1,,,,,,,,,,,,
690,Mantella,mantella,,,,,1,1,,,,,,,,,,,,
